price_per_m2,size_num,bedrooms,luxury_score,postal_code_clean,nr_rooms
8866.666666666666,45.0,1.0,0.0,1052 TR,2.0
6387.5,80.0,2.0,1.0,1101 DA,3.0
8475.609756097561,82.0,2.0,1.0,1031 KN,3.0
10416.666666666666,120.0,3.0,0.0,1058 KS,5.0
10087.719298245614,57.0,1.0,1.0,1073 CC,3.0
9782.608695652174,46.0,1.0,0.0,1058 HV,2.0
6770.833333333333,96.0,2.0,0.0,1076 BB,3.0
7228.915662650603,83.0,2.0,0.0,1032 AG,3.0
9693.877551020409,49.0,2.0,0.0,1058 KS,3.0
9444.444444444445,63.0,1.0,0.0,1015 NE,2.0
8548.387096774193,31.0,1.0,1.0,1055 AA,2.0
6329.411764705882,85.0,2.0,1.0,1101 DA,3.0
6609.19540229885,87.0,2.0,1.0,1098 WJ,3.0
7560.606060606061,66.0,2.0,1.0,1055 CN,3.0
6911.764705882353,51.0,1.0,0.0,1102 AK,2.0
9937.5,80.0,2.0,0.0,1017 GH,3.0
8437.5,80.0,2.0,1.0,1018 RN,3.0
4558.823529411765,102.0,3.0,1.0,1067 DB,4.0
8900.0,60.0,1.0,0.0,1095 AM,2.0
8673.469387755102,49.0,1.0,0.0,1012 AT,2.0
6250.0,84.0,2.0,1.0,1087 EH,3.0
9445.9,30.0,1.0,1.0,1095 PA,2.0
8432.835820895523,67.0,1.0,1.0,1061 AV,2.0
9117.64705882353,68.0,2.0,1.0,1031 KN,3.0
22500.0,210.0,3.0,3.5,1075 BG,4.0
8316.666666666666,60.0,1.0,0.0,1072 JZ,2.0
8333.333333333334,90.0,2.0,0.0,1075 NB,3.0
8333.333333333334,108.0,3.0,1.0,1061 AV,4.0
8955.223880597016,134.0,3.0,0.0,1079 LD,4.0
6122.8125,48.0,1.0,1.0,1032 KW,2.0
9640.522875816994,153.0,3.0,0.0,1016 PM,5.0
11931.818181818182,132.0,4.0,0.0,1031 HX,5.0
8522.727272727272,44.0,1.0,0.0,1013 ZX,2.0
7232.142857142857,56.0,2.0,0.0,1024 KV,3.0
6870.12987012987,77.0,2.0,1.0,1094 NB,3.0
8041.958041958042,143.0,3.0,0.0,1031 KG,4.0
9166.666666666666,108.0,3.0,1.0,1096 AM,4.0
6451.612903225807,93.0,2.0,1.0,1062 KW,3.0
10317.460317460318,63.0,2.0,0.0,1054 WK,3.0
9966.216216216217,148.0,3.0,0.0,1057 ZR,5.0
9075.757575757576,66.0,2.0,0.0,1016 KW,3.0
9655.172413793103,87.0,2.0,1.0,1096 AM,3.0
7101.449275362319,69.0,3.0,0.0,1024 KV,4.0
4959.848484848485,66.0,1.0,1.0,1103 AM,2.0
7900.0,50.0,1.0,1.0,1062 HE,2.0
10192.307692307691,104.0,3.0,1.0,1096 AM,4.0
4000.0,85.0,3.0,0.0,1102 VM,4.0
9062.5,80.0,2.0,0.0,1079 WP,3.0
9183.673469387755,49.0,2.0,0.0,1056 PX,3.0
9756.09756097561,41.0,2.0,0.0,1053 XP,3.0
4787.234042553191,94.0,2.0,1.0,1069 LK,3.0
5163.04347826087,92.0,3.0,0.0,1025 GV,4.0
10000.0,58.0,1.0,0.0,1018 CA,2.0
9800.0,50.0,1.0,0.0,1018 CA,2.0
9345.794392523365,107.0,3.0,1.0,1073 GG,4.0
8611.111111111111,54.0,1.0,0.0,1078 EE,2.0
8152.173913043478,92.0,2.0,0.0,1075 TX,3.0
8273.381294964029,139.0,3.0,0.0,1018 AD,4.0
8692.307692307691,65.0,1.0,0.0,1018 CA,2.0
7916.666666666667,120.0,2.0,0.0,1019 HM,3.0
6724.137931034483,58.0,2.0,0.0,1031 AL,3.0
4709.210526315789,114.0,3.0,1.0,1103 AM,4.0
8950.0,100.0,2.0,2.5,1014 ZL,3.0
9610.38961038961,77.0,2.0,1.0,1096 AM,3.0
10229.166666666666,48.0,1.0,1.0,1095 AM,2.0
9558.823529411764,102.0,3.0,1.0,1096 AM,4.0
4216.8674698795185,83.0,3.0,0.0,1102 NE,4.0
7831.325301204819,83.0,2.0,0.0,1056 EX,4.0
6770.833333333333,48.0,1.0,0.0,1063 TX,2.0
6956.521739130435,115.0,4.0,1.0,1057 ET,5.0
5769.2307692307695,91.0,2.0,0.0,1102 AK,4.0
9117.64705882353,51.0,1.0,0.0,1018 CA,2.0
8490.566037735849,53.0,1.0,0.0,1017 CR,2.0
7232.142857142857,56.0,2.0,0.0,1024 KV,3.0
7470.588235294118,85.0,3.0,0.0,1051 XG,4.0
4845.876288659794,97.0,2.0,1.0,1103 AM,3.0
7407.407407407408,54.0,2.0,0.0,1057 VT,3.0
11024.675675675675,37.0,1.0,1.0,1014 ZK,1.0
10543.478260869566,46.0,1.0,0.0,1018 CA,2.0
7070.754716981132,106.0,1.0,0.0,1019 LJ,2.0
9990.47619047619,105.0,2.0,0.0,1071 MN,5.0
4166.666666666667,84.0,3.0,0.0,1102 VB,4.0
9044.117647058823,68.0,2.0,0.0,1055 LV,3.0
7631.578947368421,57.0,2.0,0.0,1056 HR,3.0
7401.234567901234,81.0,2.0,0.0,1018 CV,3.0
10400.0,50.0,1.0,0.0,1018 CA,2.0
6592.592592592592,81.0,2.0,1.0,1101 DA,3.0
11111.111111111111,63.0,2.0,0.0,1075 HE,3.0
4695.542372881356,59.0,1.0,1.0,1032 KW,2.0
5823.293172690763,249.0,4.0,0.0,1054 HT,5.0
10845.588235294117,136.0,2.0,1.0,1015 CP,3.0
8181.818181818182,55.0,1.0,0.0,1056 DC,2.0
6858.974358974359,78.0,2.0,1.0,1083 VA,3.0
8733.766233766233,77.0,2.0,0.0,1096 DS,3.0
14000.0,225.0,3.0,1.0,1013 HC,4.0
6408.450704225352,71.0,2.0,0.0,1102 AK,3.0
9294.871794871795,156.0,3.0,1.0,1072 PB,5.0
9500.0,60.0,1.0,1.0,1031 HX,2.0
8173.076923076923,52.0,1.0,0.0,1094 CT,2.0
9225.352112676057,71.0,2.0,0.0,1018 CA,3.0
9400.0,60.0,1.0,0.0,1095 AM,2.0
11612.021857923497,366.0,7.0,1.0,1011 JN,11.0
6208.333333333333,120.0,3.0,1.0,1025 WK,4.0
7954.545454545455,110.0,3.0,1.0,1014 ZJ,5.0
11250.0,120.0,2.0,1.0,1015 AA,3.0
7861.8421052631575,152.0,4.0,0.0,1075 XT,6.0
10000.0,93.0,1.0,1.0,1017 WS,2.0
9420.289855072464,69.0,3.0,0.0,1053 ZT,4.0
4790.419161676647,167.0,4.0,1.0,1083 GE,5.0
8426.966292134832,89.0,2.0,0.0,1092 GJ,3.0
8525.0,100.0,3.0,1.0,1061 AV,4.0
13013.698630136987,219.0,7.0,0.0,1054 GR,8.0
9705.882352941177,51.0,2.0,0.0,1073 RL,3.0
6753.086419753086,81.0,2.0,1.0,1101 DA,3.0
12303.664921465968,191.0,3.0,0.0,1017 ZT,7.0
9745.762711864407,59.0,1.0,1.0,1031 HX,2.0
8657.894736842105,114.0,3.0,1.0,1095 AM,4.0
9702.970297029702,101.0,3.0,1.0,1016 VR,3.0
9042.553191489362,47.0,1.0,0.0,1052 HD,2.0
7622.950819672131,61.0,1.0,1.0,1012 SP,2.0
10087.719298245614,57.0,2.0,0.0,1054 AK,3.0
8300.0,50.0,1.0,0.0,1018 CA,2.0
14166.666666666666,180.0,3.0,2.5,1071 ZM,4.0
4391.891891891892,74.0,2.0,0.0,1107 LM,3.0
8684.21052631579,57.0,2.0,1.0,1082 JW,3.0
4719.101123595506,89.0,2.0,1.0,1067 MN,3.0
5462.18487394958,119.0,2.0,4.0,1064 PR,3.0
6102.36220472441,127.0,3.0,1.0,1025 WK,4.0
5928.571428571428,70.0,2.0,0.0,1016 DA,3.0
7876.923076923077,65.0,2.0,0.0,1064 AB,3.0
4936.403508771929,57.0,1.0,1.0,1032 KW,2.0
6851.851851851852,81.0,3.0,0.0,1062 HE,4.0
8018.867924528302,53.0,1.0,0.0,1091 CZ,2.0
4629.62962962963,81.0,2.0,1.0,1025 TC,3.0
6747.794117647059,102.0,3.0,1.0,1101 DA,4.0
9929.078014184397,141.0,3.0,0.0,1071 GE,5.0
8695.652173913044,46.0,1.0,1.0,1032 KN,2.0
17954.545454545456,220.0,3.0,3.5,1082 MK,5.0
6470.588235294118,85.0,2.0,1.0,1019 HG,3.0
7980.0,50.0,1.0,1.0,1062 HE,2.0
10937.5,160.0,4.0,0.0,1018 CA,5.0
9426.751592356688,157.0,2.0,0.0,1018 BZ,3.0
7894.736842105263,133.0,3.0,0.0,1073 RZ,7.0
7534.246575342466,73.0,2.0,1.0,1095 MP,3.0
6875.0,80.0,3.0,0.0,1024 KV,4.0
5588.235294117647,85.0,3.0,0.0,1065 LT,5.0
10494.505494505494,91.0,2.0,1.0,1096 GV,3.0
10178.57142857143,28.0,1.0,0.0,1096 GJ,1.0
9222.222222222223,90.0,3.0,0.0,1058 KV,4.0
5186.363636363636,55.0,1.0,1.0,1103 AM,2.0
8675.0,100.0,3.0,0.0,1061 AV,4.0
8839.285714285714,56.0,1.0,0.0,1094 GL,2.0
6967.213114754099,61.0,1.0,0.0,1036 KN,2.0
9561.40350877193,57.0,1.0,1.0,1031 KN,2.0
7348.484848484848,66.0,2.0,0.0,1056 SG,3.0
8061.224489795918,49.0,1.0,0.0,1055 RZ,2.0
7490.0,100.0,2.0,0.0,1013 WJ,3.0
9285.714285714286,70.0,2.0,0.0,1052 HZ,3.0
15288.461538461539,260.0,2.0,2.5,1077 AV,6.0
8989.36170212766,94.0,3.0,0.0,1018 CA,4.0
6277.777777777777,90.0,3.0,1.0,1024 XR,4.0
9000.0,55.0,1.0,0.0,1079 KS,3.0
12918.66028708134,209.0,3.0,2.5,1015 KD,4.0
7673.267326732674,101.0,2.0,2.0,1011 TV,3.0
5189.873417721519,79.0,2.0,0.0,1069 HM,3.0
9274.193548387097,62.0,1.0,1.0,1031 KN,2.0
5560.747663551402,107.0,2.0,0.0,1056 HJ,4.0
9020.833333333334,72.0,2.0,1.0,1018 LL,3.0
11169.896551724138,87.0,3.0,1.0,1013 SG,4.0
9661.016949152543,59.0,1.0,1.0,1031 KN,2.0
8715.59633027523,109.0,3.0,0.0,1078 JX,5.0
4878.048780487805,82.0,2.0,1.0,1068 EN,3.0
8320.51282051282,78.0,2.0,0.0,1051 JX,3.0
8720.0,125.0,3.0,1.0,1061 AV,4.0
4714.285714285715,70.0,2.0,1.0,1103 GZ,3.0
8764.044943820225,89.0,1.0,0.0,1018 CA,2.0
7987.5,80.0,2.0,1.0,1051 NV,3.0
7256.09756097561,82.0,2.0,1.0,1062 CG,3.0
7575.757575757576,66.0,3.0,0.0,1075 SH,4.0
9042.553191489362,47.0,2.0,0.0,1056 JV,3.0
6438.662790697675,86.0,3.0,1.0,1101 DA,4.0
4677.419354838709,62.0,1.0,1.0,1108 CG,2.0
10194.174757281553,103.0,3.0,0.0,1072 KX,4.0
7231.4049586776855,121.0,4.0,0.0,1056 VA,5.0
7700.0,50.0,1.0,1.0,1062 HE,2.0
9545.454545454546,55.0,3.0,0.0,1058 CL,4.0
8163.265306122449,49.0,2.0,0.0,1055 HN,3.0
8014.705882352941,68.0,2.0,0.0,1075 SB,5.0
7578.125,64.0,2.0,0.0,1064 AB,3.0
6197.916666666667,96.0,2.0,1.0,1025 WK,3.0
9782.608695652174,46.0,1.0,0.0,1058 SR,2.0
8558.558558558558,111.0,2.0,0.0,1054 BX,3.0
4430.379746835443,79.0,2.0,1.0,1108 BP,3.0
5107.5268817204305,93.0,3.0,0.0,1025 GG,4.0
15804.597701149425,174.0,3.0,3.5,1015 CP,4.0
8727.272727272728,55.0,2.0,0.0,1076 SV,3.0
6250.0,84.0,2.0,1.0,1087 EH,3.0
8836.28947368421,38.0,1.0,0.0,1064 AB,2.0
5802.325581395349,43.0,1.0,0.0,1102 TC,2.0
8467.741935483871,62.0,3.0,0.0,1057 ZJ,4.0
7777.777777777777,90.0,1.0,1.0,1011 LZ,2.0
7835.820895522388,67.0,1.0,1.0,1061 AV,2.0
8189.6551724137935,58.0,1.0,0.0,1013 SV,3.0
9707.317073170732,41.0,2.0,0.0,1018 WZ,3.0
8495.726495726496,117.0,3.0,1.0,1095 AM,4.0
7009.345794392523,107.0,2.0,1.0,1077 KW,4.0
8139.53488372093,43.0,1.0,0.0,1094 AG,2.0
9740.25974025974,77.0,2.0,0.0,1058 JK,3.0
7900.0,50.0,1.0,1.0,1062 HE,2.0
7459.893048128342,187.0,2.0,0.0,1018 TL,6.0
9166.666666666666,90.0,2.0,0.0,1012 DX,3.0
10156.25,32.0,1.0,0.0,1016 PJ,1.0
6791.044776119403,67.0,1.0,1.0,1025 WK,2.0
5445.454545454545,110.0,1.0,0.0,1061 AX,2.0
7708.333333333333,120.0,3.0,0.0,1058 VD,5.0
9361.702127659575,47.0,1.0,0.0,1053 ZE,2.0
11029.411764705883,34.0,1.0,0.0,1072 XL,2.0
8017.241379310345,58.0,2.0,0.0,1079 VG,3.0
10701.754385964912,114.0,3.0,1.0,1031 HX,4.0
9782.608695652174,69.0,2.0,0.0,1076 CH,4.0
7258.064516129032,62.0,1.0,0.0,1013 HC,2.0
10000.0,65.0,2.0,0.0,1073 SM,4.0
8333.333333333334,78.0,2.0,1.0,1011 EG,3.0
8394.475,40.0,1.0,0.0,1064 AB,2.0
7452.830188679245,53.0,1.0,1.0,1036 LH,2.0
9573.170731707318,82.0,2.0,0.0,1078 JZ,4.0
9655.172413793103,87.0,2.0,1.0,1096 AM,3.0
9117.64705882353,34.0,1.0,0.0,1056 KS,2.0
9615.384615384615,117.0,3.0,0.0,1018 CA,4.0
7622.950819672131,61.0,2.0,0.0,1058 CS,3.0
8712.121212121212,66.0,1.0,0.0,1071 VD,2.0
5912.6984126984125,126.0,3.0,0.0,1015 HE,5.0
10227.272727272728,66.0,1.0,0.0,1016 HG,2.0
13541.666666666666,240.0,3.0,2.0,1031 KC,5.0
6680.555555555556,72.0,2.0,1.0,1101 DA,3.0
4573.170731707317,82.0,3.0,0.0,1102 XM,4.0
7688.034188034188,117.0,2.0,0.0,1012 JD,3.0
8000.0,50.0,2.0,0.0,1057 TD,3.0
6901.408450704225,71.0,2.0,1.0,1101 BA,3.0
6686.046511627907,86.0,3.0,1.0,1061 AX,4.0
5645.1612903225805,62.0,2.0,1.0,1064 AL,3.0
8333.333333333334,51.0,2.0,0.0,1013 PW,3.0
7370.37037037037,135.0,3.0,0.0,1013 HC,6.0
9803.921568627451,51.0,2.0,0.0,1057 VB,3.0
8490.566037735849,53.0,1.0,0.0,1054 VT,1.0
8486.842105263158,76.0,2.0,0.0,1079 JG,3.0
7271.186440677966,59.0,1.0,1.0,1101 BA,2.0
11474.358974358975,156.0,3.0,0.0,1071 HE,4.0
9756.09756097561,41.0,1.0,0.0,1076 XS,2.0
9016.393442622952,61.0,2.0,0.0,1073 BP,3.0
9116.666666666666,60.0,1.0,0.0,1095 AM,2.0
6253.164556962025,79.0,2.0,1.0,1101 DA,3.0
8968.253968253968,63.0,1.0,0.0,1072 VZ,2.0
7702.923076923077,39.0,1.0,1.0,1032 KW,2.0
9285.714285714286,70.0,2.0,0.0,1018 CA,3.0
8888.888888888889,45.0,1.0,0.0,1052 TR,2.0
8928.57142857143,42.0,1.0,0.0,1056 WZ,2.0
13860.759493670887,79.0,2.0,1.0,1071 RW,3.0
10194.805194805194,77.0,2.0,1.0,1096 AM,3.0
9375.0,48.0,1.0,0.0,1018 CA,2.0
8394.475,40.0,1.0,0.0,1064 AB,2.0
9615.384615384615,65.0,2.0,0.0,1054 EC,3.0
9230.76923076923,65.0,1.0,0.0,1018 CA,2.0
7578.125,64.0,2.0,0.0,1064 AB,3.0
8495.934959349594,123.0,3.0,0.0,1015 RV,5.0
6959.459459459459,74.0,2.0,0.0,1062 HE,3.0
7916.666666666667,60.0,1.0,0.0,1053 NE,2.0
7144.067796610169,59.0,1.0,1.0,1101 BA,2.0
8163.265306122449,98.0,2.0,0.0,1077 KB,3.0
7905.405405405405,74.0,2.0,0.0,1059 TC,4.0
8333.333333333334,63.0,2.0,0.0,1057 VP,3.0
6373.239436619719,71.0,2.0,0.0,1102 AK,3.0
8333.333333333334,84.0,3.0,0.0,1055 ES,6.0
8098.591549295775,71.0,2.0,0.0,1078 AK,3.0
6632.038834951456,103.0,2.0,1.0,1101 DA,3.0
10000.0,72.0,2.0,0.0,1018 CA,3.0
10127.118644067798,118.0,2.0,0.0,1013 MM,3.0
3653.846153846154,78.0,2.0,1.0,1104 TR,3.0
3819.4444444444443,72.0,3.0,1.0,1069 EE,4.0
8962.264150943396,53.0,1.0,0.0,1012 HX,2.0
4647.058823529412,85.0,2.0,1.0,1025 ZW,3.0
8712.121212121212,132.0,3.0,0.0,1072 HG,4.0
8766.233766233767,77.0,2.0,1.0,1077 TH,3.0
6138.461538461538,65.0,2.0,1.0,1024 PW,3.0
9375.0,40.0,1.0,0.0,1013 RV,2.0
10000.0,28.0,1.0,0.0,1096 GJ,1.0
6625.0,120.0,2.0,1.0,1013 LM,3.0
10476.190476190477,42.0,2.0,0.0,1073 VD,3.0
6358.024691358025,81.0,2.0,1.0,1087 VA,3.0
7211.538461538462,104.0,2.0,1.0,1019 LJ,3.0
8191.489361702128,47.0,2.0,0.0,1012 EV,3.0
7236.8421052631575,190.0,2.0,0.0,1012 SC,4.0
9375.0,48.0,1.0,0.0,1018 CA,2.0
5377.358490566037,53.0,1.0,1.0,1103 NA,1.0
7980.0,50.0,1.0,1.0,1062 HE,2.0
7969.2307692307695,65.0,2.0,0.0,1064 AB,3.0
10405.405405405405,74.0,2.0,1.0,1096 GS,3.0
10494.505494505494,91.0,2.0,1.0,1096 GV,3.0
7429.752066115702,121.0,3.0,0.0,1015 BR,4.0
5416.666666666667,60.0,2.0,0.0,1102 TJ,3.0
6982.758620689655,58.0,2.0,0.0,1024 KV,3.0
7900.0,50.0,1.0,1.0,1062 HE,2.0
17338.709677419356,62.0,2.0,2.0,1071 ZN,3.0
8320.610687022901,131.0,4.0,0.0,1014 ZJ,5.0
9400.0,85.0,3.0,1.0,1011 EG,4.0
7260.56338028169,71.0,2.0,1.0,1101 BK,3.0
7142.857142857143,49.0,2.0,0.0,1057 SV,3.0
6435.4838709677415,93.0,2.0,1.0,1101 DA,3.0
8831.16883116883,77.0,2.0,0.0,1096 DS,3.0
8629.62962962963,81.0,3.0,0.0,1094 LJ,4.0
8586.95652173913,46.0,1.0,0.0,1093 VD,2.0
8263.888888888889,72.0,2.0,0.0,1013 RJ,3.0
4891.304347826087,92.0,2.0,1.0,1069 GA,3.0
7808.219178082192,73.0,1.0,0.0,1057 DB,2.0
4639.1752577319585,97.0,3.0,1.0,1060 TT,4.0
10438.59649122807,57.0,2.0,0.0,1054 VK,3.0
7357.894736842105,95.0,3.0,0.0,1058 XN,4.0
11556.603773584906,212.0,4.0,1.0,1073 CP,8.0
6741.573033707865,89.0,3.0,1.0,1061 BD,4.0
7383.561643835616,73.0,2.0,0.0,1098 TS,3.0
9897.959183673469,49.0,1.0,0.0,1018 CA,2.0
7024.793388429752,121.0,4.0,0.0,1065 WB,5.0
5769.2307692307695,65.0,1.0,1.0,1025 CW,2.0
9734.848484848484,132.0,3.0,1.0,1058 HW,6.0
5208.333333333333,96.0,2.0,0.0,1069 KE,3.0
5559.44055944056,143.0,3.0,1.0,1066 GK,4.0
7900.0,50.0,1.0,1.0,1062 HE,2.0
8854.166666666666,48.0,2.0,0.0,1056 JT,3.0
8196.72131147541,122.0,3.0,1.0,1019 VE,4.0
14197.530864197532,81.0,3.0,0.0,1017 DW,4.0
7627.118644067797,59.0,1.0,0.0,1095 MA,2.0
8482.142857142857,112.0,4.0,1.0,1019 BW,5.0
7528.301886792453,53.0,1.0,1.0,1083 GL,2.0
7307.692307692308,65.0,2.0,0.0,1055 KP,3.0
6412.5,80.0,2.0,1.0,1101 DA,3.0
4938.271604938272,81.0,2.0,1.0,1060 RG,3.0
8630.952380952382,84.0,2.0,1.0,1058 GD,3.0
7647.058823529412,51.0,1.0,1.0,1062 MX,2.0
5816.666666666667,60.0,1.0,0.0,1106 DL,2.0
9583.333333333334,60.0,3.0,0.0,1054 ZT,4.0
8854.166666666666,48.0,2.0,0.0,1079 ES,3.0
6049.382716049383,162.0,4.0,1.0,1025 WK,5.0
7900.0,50.0,1.0,1.0,1062 HE,2.0
7806.122448979592,98.0,3.0,0.0,1075 VZ,4.0
8928.57142857143,70.0,2.0,1.0,1095 AM,3.0
9047.619047619048,126.0,2.0,0.0,1072 AE,4.0
7900.0,50.0,1.0,1.0,1062 HE,2.0
4244.68085106383,94.0,2.0,1.0,1063 PW,3.0
5150.0,55.0,1.0,1.0,1103 AM,2.0
9141.193548387097,31.0,1.0,1.0,1095 PA,2.0
8043.478260869565,115.0,2.0,0.0,1079 AG,5.0
9445.9,30.0,1.0,1.0,1095 PA,2.0
8750.0,48.0,1.0,0.0,1058 JR,2.0
10000.0,69.0,1.0,0.0,1071 KE,2.0
8555.555555555555,45.0,1.0,0.0,1018 ZP,2.0
7314.814814814815,54.0,1.0,1.0,1034 BM,2.0
9805.194805194806,77.0,2.0,1.0,1096 AM,3.0
6896.551724137931,58.0,2.0,0.0,1056 EH,3.0
9574.468085106382,47.0,1.0,0.0,1058 DK,2.0
5575.221238938053,113.0,3.0,0.0,1097 VE,4.0
10545.454545454546,55.0,2.0,0.0,1079 ST,3.0
6657.165048543689,103.0,3.0,1.0,1101 DA,4.0
4456.521739130435,92.0,3.0,1.0,1069 LG,4.0
9615.384615384615,91.0,2.0,0.0,1017 SV,3.0
9583.333333333334,24.0,1.0,1.0,1083 CN,1.0
9507.042253521127,71.0,2.0,0.0,1078 XC,3.0
7437.5,80.0,2.0,1.0,1062 BM,3.0
8684.782608695652,92.0,3.0,0.0,1078 MJ,4.0
8727.272727272728,55.0,2.0,0.0,1055 XT,3.0
8214.285714285714,70.0,2.0,0.0,1055 LW,3.0
9375.0,40.0,1.0,0.0,1051 BV,2.0
7420.289855072464,69.0,2.0,0.0,1064 AB,3.0
8750.0,76.0,2.0,0.0,1018 CA,3.0
6567.796610169492,118.0,3.0,0.0,1021 EM,5.0
4855.072463768116,69.0,2.0,1.0,1104 EA,3.0
8580.246913580248,81.0,3.0,0.0,1097 NT,4.0
10197.368421052632,76.0,2.0,1.0,1096 AM,3.0
6206.145833333333,48.0,1.0,1.0,1032 KW,2.0
6946.902654867256,113.0,3.0,0.0,1058 KH,4.0
9154.929577464789,71.0,2.0,1.0,1073 TB,3.0
8196.72131147541,61.0,2.0,0.0,1055 PE,4.0
10593.22033898305,59.0,1.0,0.0,1054 VT,2.0
6927.3239436619715,71.0,2.0,1.0,1024 SP,3.0
12375.0,40.0,1.0,2.0,1077 TH,2.0
9271.523178807947,151.0,3.0,0.0,1082 MP,4.0
4022.9885057471265,87.0,2.0,1.0,1025 EA,3.0
8796.296296296296,54.0,2.0,0.0,1059 TJ,3.0
11666.666666666666,75.0,3.0,0.0,1054 LP,4.0
9875.0,40.0,1.0,0.0,1054 HX,2.0
7686.567164179104,67.0,1.0,0.0,1013 NT,2.0
3870.967741935484,93.0,3.0,1.0,1108 BW,4.0
9462.025316455696,158.0,3.0,0.0,1074 CK,4.0
13676.470588235294,102.0,2.0,0.0,1071 PK,3.0
6322.115384615385,104.0,2.0,1.0,1087 VA,3.0
5172.413793103448,145.0,4.0,0.0,1095 DP,6.0
11029.411764705883,136.0,3.0,0.0,1071 MB,5.0
9761.904761904761,63.0,1.0,1.0,1079 RK,2.0
8617.64705882353,170.0,6.0,0.0,1077 MC,8.0
6608.108108108108,74.0,2.0,1.0,1025 WK,3.0
5814.843137254902,51.0,1.0,1.0,1032 KN,2.0
9246.575342465754,73.0,2.0,0.0,1091 NA,3.0
6896.551724137931,58.0,1.0,1.0,1058 EJ,2.0
7720.588235294118,136.0,4.0,0.0,1074 CZ,5.0
6578.9473684210525,57.0,2.0,0.0,1065 EK,3.0
7600.0,250.0,4.0,1.0,1013 LR,6.0
7812.5,80.0,2.0,0.0,1011 KK,3.0
8276.923076923076,65.0,2.0,0.0,1064 AB,3.0
7210.506666666667,75.0,3.0,1.0,1101 DA,4.0
8673.469387755102,49.0,1.0,0.0,1051 LA,2.0
12765.95744680851,94.0,2.0,1.0,1016 GD,4.0
7584.745762711865,118.0,3.0,1.0,1096 DV,4.0
9482.758620689656,58.0,1.0,0.0,1053 EC,2.0
7534.246575342466,73.0,1.0,1.0,1011 TB,2.0
10406.976744186046,86.0,1.0,1.0,1082 MS,2.0
9144.736842105263,76.0,2.0,0.0,1018 BN,4.0
7627.118644067797,59.0,1.0,0.0,1013 GE,2.0
6481.481481481482,81.0,2.0,0.0,1061 MK,3.0
6104.6511627906975,86.0,2.0,1.0,1082 GV,3.0
7293.577981651376,109.0,3.0,0.0,1075 XN,4.0
7950.0,100.0,3.0,0.0,1077 CT,4.0
9444.444444444445,45.0,1.0,0.0,1058 KZ,2.0
10818.181818181818,55.0,2.0,0.0,1054 DC,3.0
11931.818181818182,132.0,4.0,0.0,1031 HX,5.0
8333.333333333334,90.0,2.0,1.0,1058 GD,3.0
9000.0,35.0,1.0,0.0,1051 HR,1.0
9000.0,50.0,2.0,1.0,1057 BK,3.0
6923.076923076923,65.0,2.0,0.0,1055 KT,3.0
6818.181818181818,66.0,3.0,0.0,1082 VG,4.0
8659.420289855072,138.0,3.0,0.0,1012 WN,6.0
7700.0,50.0,1.0,1.0,1062 HE,2.0
7246.376811594203,69.0,3.0,0.0,1024 KV,4.0
6514.084507042254,71.0,2.0,0.0,1102 AK,3.0
9583.333333333334,60.0,2.0,0.0,1092 GG,3.0
7746.478873239436,71.0,2.0,0.0,1013 CS,4.0
6075.268817204301,93.0,2.0,1.0,1061 XZ,3.0
13529.411764705883,85.0,2.0,1.0,1054 ET,3.0
8659.79381443299,97.0,2.0,0.0,1095 AM,3.0
5519.480519480519,77.0,3.0,0.0,1025 WT,4.0
7422.413793103448,58.0,1.0,1.0,1101 BK,2.0
6640.625,64.0,1.0,1.0,1061 MJ,2.0
9166.666666666666,60.0,2.0,0.0,1053 LN,3.0
9745.762711864407,59.0,2.0,0.0,1074 CL,3.0
4913.04347826087,69.0,2.0,1.0,1104 EA,3.0
5784.313725490196,102.0,2.0,1.0,1083 JN,3.0
7440.476190476191,84.0,2.0,1.0,1011 MJ,3.0
8798.076923076924,52.0,1.0,0.0,1013 KP,2.0
8064.5161290322585,62.0,1.0,1.0,1018 LL,2.0
8977.272727272728,44.0,2.0,0.0,1057 VL,3.0
9086.538461538461,104.0,3.0,1.0,1033 WW,4.0
6019.417475728155,103.0,3.0,1.0,1025 WK,4.0
7672.413793103448,58.0,1.0,0.0,1094 KT,3.0
6041.666666666667,120.0,2.0,1.0,1087 HN,4.0
7307.692307692308,130.0,3.0,0.0,1078 DR,5.0
11206.896551724138,174.0,2.0,0.0,1015 LS,3.0
6504.854368932039,103.0,3.0,1.0,1087 VA,4.0
10902.255639097744,133.0,4.0,0.0,1071 XG,6.0
10135.135135135135,74.0,2.0,0.0,1013 EE,3.0
8235.29411764706,51.0,1.0,0.0,1079 LD,2.0
8333.333333333334,78.0,2.0,0.0,1051 EC,3.0
7938.461538461538,65.0,2.0,0.0,1064 AB,3.0
8064.5161290322585,93.0,2.0,0.0,1015 AC,3.0
5597.014925373134,134.0,2.0,0.0,1016 KD,3.0
6338.028169014085,71.0,2.0,0.0,1102 AK,3.0
8461.538461538461,65.0,2.0,0.0,1091 GA,3.0
8684.782608695652,46.0,2.0,0.0,1072 JE,3.0
10659.09090909091,44.0,1.0,0.0,1073 BC,2.0
9751.03734439834,241.0,5.0,0.0,1054 GP,8.0
9264.70588235294,68.0,1.0,0.0,1018 CA,2.0
7980.0,50.0,1.0,0.0,1033 SM,3.0
6849.315068493151,73.0,2.0,0.0,1095 GA,3.0
